Codigo Filial,Filial,Produto,Desc Produto,Desc Cor Produto,Grade,Estoque atual,Colecao,Categoria Produto
801511,SHOPS CIDADE JARDIM,N21820145,MAIO REGULAGEM,JEANS V21,0,3,N21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,N21820145,MAIO REGULAGEM,JEANS V21,2,2,N21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,N21820145,MAIO REGULAGEM,JEANS V21,3,2,N21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,N21820146,MAIO REGULAGEM,COQUEIRO V21,0,3,N21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,N21820146,MAIO REGULAGEM,COQUEIRO V21,2,2,N21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,N21820149,MAIO CANOA,TIE DYE V21,0,3,N21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,N21820149,MAIO CANOA,TIE DYE V21,2,2,N21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,N21860181,VESTIDO CARDIGAN,PRETO,2,1,N21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,N21860181,VESTIDO CARDIGAN,OFF WHITE,2,1,N21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,N21960088,CAM M MC COOLC ONDAS,AZUL NOTURNO,M,3,N21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,N21960088,CAM M MC COOLC ONDAS,AZUL NOTURNO,G,2,N21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,NU20040042,CAM M TH MC,PRETO,P,2,NU2,UNIFORME
801511,SHOPS CIDADE JARDIM,NU20040042,CAM M TH MC,PRETO,M,4,NU2,UNIFORME
801511,SHOPS CIDADE JARDIM,NU20040181,CAM F MC GOTA,PRETO,G,2,NU2,UNIFORME
801511,SHOPS CIDADE JARDIM,NU20040330,CAM F TH MC,PRETO,M,4,NU2,UNIFORME
801511,SHOPS CIDADE JARDIM,NU20090351,TOP PWR BOJO BS,PRETO,M,2,NU2,UNIFORME
801511,SHOPS CIDADE JARDIM,NU20150138,CALCA M UTMX BS,PRETO,P,1,NU2,UNIFORME
801511,SHOPS CIDADE JARDIM,NU20150138,CALCA M UTMX BS,PRETO,M,2,NU2,UNIFORME
801511,SHOPS CIDADE JARDIM,NU20520017,SAIA PWR LHT FX BS,PRETO,UNICO,2,NU2,UNIFORME
801511,SHOPS CIDADE JARDIM,O20020001,SHORTS M SPORTS BASIC,MANGUE V21,P,1,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20020001,SHORTS M SPORTS BASIC,MANGUE V21,M,2,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20020001,SHORTS M SPORTS BASIC,MANGUE V21,G,2,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20020001,SHORTS M SPORTS BASIC,MANGUE V21,GG,1,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20070002,LEG F PWR,AZUL NOTURNO,P,2,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20070002,LEG F PWR,AZUL NOTURNO,M,2,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20070002,LEG F PWR,AZUL NOTURNO,G,2,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20600001,REG F EVASE,BRANCO,P,3,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20600001,REG F EVASE,BRANCO,M,3,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20600001,REG F EVASE,BRANCO,G,2,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20600001,REG F EVASE,PRETO,P,2,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20600001,REG F EVASE,PRETO,M,2,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,O20600001,REG F EVASE,PRETO,G,2,O20,AUTORIDADE
801511,SHOPS CIDADE JARDIM,P19070463,LEG RDTCH REC BS,AZUL NOTURNO,M,3,P19,LINHA PERMANENTE
801511,SHOPS CIDADE JARDIM,P19070463,LEG RDTCH REC BS,AZUL NOTURNO,G,2,P19,LINHA PERMANENTE
801511,SHOPS CIDADE JARDIM,P19070512,LEG LYC REC BS,PRETO,P,3,P19,LINHA PERMANENTE
801511,SHOPS CIDADE JARDIM,P19070512,LEG LYC REC BS,PRETO,M,3,P19,LINHA PERMANENTE
801511,SHOPS CIDADE JARDIM,P20070319,LEG RDTCH ZIP BS,PRETO,P,3,P20,LINHA PERMANENTE
801511,SHOPS CIDADE JARDIM,P20070319,LEG RDTCH ZIP BS,PRETO,M,3,P20,LINHA PERMANENTE
801511,SHOPS CIDADE JARDIM,P20070319,LEG RDTCH ZIP BS,PRETO,G,2,P20,LINHA PERMANENTE
801511,SHOPS CIDADE JARDIM,P20070454,LEG F LOGO BS,PRETO,P,3,P20,LINHA PERMANENTE
801511,SHOPS CIDADE JARDIM,P20070454,LEG F LOGO BS,PRETO,M,3,P20,LINHA PERMANENTE
801511,SHOPS CIDADE JARDIM,TFA980010,MASCARA SEAMLESS,PRETO,P,11,TFA,CONVENIENCIA
801511,SHOPS CIDADE JARDIM,TFA980010,MASCARA SEAMLESS,PRETO,M,10,TFA,CONVENIENCIA
801511,SHOPS CIDADE JARDIM,V21020300,SHORTS M LONGO TRIC,AZUL NOTURNO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21020300,SHORTS M LONGO TRIC,AZUL NOTURNO,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21020300,SHORTS M LONGO TRIC,AZUL NOTURNO,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21020300,SHORTS M LONGO TRIC,AZUL NOTURNO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21020301,SHORTS F BERM MESH,PRETO,P,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21020301,SHORTS F BERM MESH,PRETO,M,3,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21020301,SHORTS F BERM MESH,PRETO,G,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21020319,SHORTS F LOGO,MESCLA CEU V21,P,1,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21020396,SHORTS F ZIG,ZIG V21,P,4,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21020396,SHORTS F ZIG,ZIG V21,M,6,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21020396,SHORTS F ZIG,ZIG V21,G,4,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21020400,SHORTS F CANOA,AZUL NOTURNO,P,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21020400,SHORTS F CANOA,AZUL NOTURNO,M,6,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21020400,SHORTS F CANOA,AZUL NOTURNO,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21020411,SHORTS M MEDIO IMPACTO,GRANITO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21020411,SHORTS M MEDIO IMPACTO,GRANITO,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21020411,SHORTS M MEDIO IMPACTO,GRANITO,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21020411,SHORTS M MEDIO IMPACTO,GRANITO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040332,CAM F MC TH U,BRANCO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040332,CAM F MC TH U,BRANCO,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040332,CAM F MC TH U,BRANCO,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040516,CAM M MC OUTLAST,BRANCO,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040516,CAM M MC OUTLAST,BRANCO,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040516,CAM M MC OUTLAST,PRETO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040516,CAM M MC OUTLAST,PRETO,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040516,CAM M MC OUTLAST,PRETO,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040516,CAM M MC OUTLAST,PRETO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040516,CAM M MC OUTLAST,AZUL NOTURNO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040516,CAM M MC OUTLAST,AZUL NOTURNO,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040516,CAM M MC OUTLAST,AZUL NOTURNO,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040516,CAM M MC OUTLAST,AZUL NOTURNO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040523,CAM F MC OUTLAST,TROPICAL V21,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040523,CAM F MC OUTLAST,TROPICAL V21,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040523,CAM F MC OUTLAST,TROPICAL V21,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040558,CAM M ML OUTLAST,NOITE,P,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040558,CAM M ML OUTLAST,NOITE,M,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040558,CAM M ML OUTLAST,NOITE,G,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040558,CAM M ML OUTLAST,NOITE,GG,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040598,CAM M MC TRICOLOR,AZUL NOTURNO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040598,CAM M MC TRICOLOR,AZUL NOTURNO,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040598,CAM M MC TRICOLOR,AZUL NOTURNO,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040598,CAM M MC TRICOLOR,AZUL NOTURNO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040600,CAM F MC TELA,NOITE,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040600,CAM F MC TELA,NOITE,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040600,CAM F MC TELA,NOITE,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040602,CAM M MC MESH,MESCLA NOITE V21,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040602,CAM M MC MESH,MESCLA NOITE V21,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040602,CAM M MC MESH,MESCLA NOITE V21,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040602,CAM M MC MESH,MESCLA NOITE V21,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040657,CAM F MC V TEXTURA,MANGUE V21,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040657,CAM F MC V TEXTURA,MANGUE V21,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040657,CAM F MC V TEXTURA,MANGUE V21,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040764,CAM F MC EVASE,NOITE,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040764,CAM F MC EVASE,NOITE,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040764,CAM F MC EVASE,NOITE,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040764,CAM F MC EVASE,AREIA V21,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040764,CAM F MC EVASE,AREIA V21,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040764,CAM F MC EVASE,AREIA V21,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040765,CAM F ML TH DEDEIRA,PRETO,P,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040765,CAM F ML TH DEDEIRA,PRETO,M,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040765,CAM F ML TH DEDEIRA,PRETO,G,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040765,CAM F ML TH DEDEIRA,ROMA V21,PP,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040765,CAM F ML TH DEDEIRA,ROMA V21,P,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040765,CAM F ML TH DEDEIRA,ROMA V21,M,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040765,CAM F ML TH DEDEIRA,ROMA V21,G,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040783,CAM F MC DUPLA FACE,MANGUE V21,P,5,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040783,CAM F MC DUPLA FACE,MANGUE V21,M,6,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040783,CAM F MC DUPLA FACE,MANGUE V21,G,5,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040791,CAM F MC LOGO,PRETO,P,5,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040791,CAM F MC LOGO,PRETO,M,6,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040791,CAM F MC LOGO,PRETO,G,5,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040804,CAM M MC BICOLOR,PRETO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040804,CAM M MC BICOLOR,PRETO,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040804,CAM M MC BICOLOR,PRETO,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040804,CAM M MC BICOLOR,PRETO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040806,CAM M MC SLIM,MESCLA NOITE V21,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040806,CAM M MC SLIM,MESCLA NOITE V21,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040806,CAM M MC SLIM,MESCLA NOITE V21,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040806,CAM M MC SLIM,MESCLA NOITE V21,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040807,CAM M ML SLIM,MESCLA ESCURO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040807,CAM M ML SLIM,MESCLA ESCURO,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040807,CAM M ML SLIM,MESCLA ESCURO,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040807,CAM M ML SLIM,MESCLA ESCURO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040811,CAM M MC IMPACTO,PRETO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040811,CAM M MC IMPACTO,PRETO,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040811,CAM M MC IMPACTO,PRETO,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040811,CAM M MC IMPACTO,PRETO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040817,CAM F MC TRANSPASSE,PRETO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040817,CAM F MC TRANSPASSE,PRETO,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040817,CAM F MC TRANSPASSE,PRETO,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040817,CAM F MC TRANSPASSE,TROPICAL V21,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040817,CAM F MC TRANSPASSE,TROPICAL V21,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040817,CAM F MC TRANSPASSE,TROPICAL V21,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040818,CAM M MC COOLC PREMIUM,NOITE,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040818,CAM M MC COOLC PREMIUM,NOITE,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040818,CAM M MC COOLC PREMIUM,NOITE,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040818,CAM M MC COOLC PREMIUM,NOITE,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040819,CAM F MC COOLC PREMIUM,PRETO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040819,CAM F MC COOLC PREMIUM,PRETO,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040819,CAM F MC COOLC PREMIUM,PRETO,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040819,CAM F MC COOLC PREMIUM,MANGUE V21,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040819,CAM F MC COOLC PREMIUM,MANGUE V21,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040819,CAM F MC COOLC PREMIUM,MANGUE V21,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040830,CAM F BIKE,GRAFISMO V21,P,1,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040830,CAM F BIKE,GRAFISMO V21,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040830,CAM F BIKE,GRAFISMO V21,G,1,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040831,CAM M BIKE,FREQUENCIA V21,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040831,CAM M BIKE,FREQUENCIA V21,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040831,CAM M BIKE,FREQUENCIA V21,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040831,CAM M BIKE,FREQUENCIA V21,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040834,CAM F MC ANTIVIRAL,BRANCO,P,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040834,CAM F MC ANTIVIRAL,BRANCO,M,3,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040834,CAM F MC ANTIVIRAL,BRANCO,G,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040834,CAM F MC ANTIVIRAL,BRANCO,GG,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040835,CAM F ML ANTIVIRAL,BRANCO,P,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040835,CAM F ML ANTIVIRAL,BRANCO,M,3,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040835,CAM F ML ANTIVIRAL,BRANCO,G,3,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040835,CAM F ML ANTIVIRAL,BRANCO,GG,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040835,CAM F ML ANTIVIRAL,PRETO,P,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040835,CAM F ML ANTIVIRAL,PRETO,M,3,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040835,CAM F ML ANTIVIRAL,PRETO,G,3,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040835,CAM F ML ANTIVIRAL,PRETO,GG,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21040836,CAM M MC ANTIVIRAL,BRANCO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040836,CAM M MC ANTIVIRAL,BRANCO,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040836,CAM M MC ANTIVIRAL,BRANCO,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040836,CAM M MC ANTIVIRAL,BRANCO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040836,CAM M MC ANTIVIRAL,PRETO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040836,CAM M MC ANTIVIRAL,PRETO,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040836,CAM M MC ANTIVIRAL,PRETO,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040836,CAM M MC ANTIVIRAL,PRETO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040837,CAM M ML ANTIVIRAL,BRANCO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040837,CAM M ML ANTIVIRAL,BRANCO,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040837,CAM M ML ANTIVIRAL,BRANCO,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040837,CAM M ML ANTIVIRAL,BRANCO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040837,CAM M ML ANTIVIRAL,PRETO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040837,CAM M ML ANTIVIRAL,PRETO,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040837,CAM M ML ANTIVIRAL,PRETO,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21040837,CAM M ML ANTIVIRAL,PRETO,GG,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21060094,JAQUETA F CROPPED,AREIA V21,PP,1,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21060094,JAQUETA F CROPPED,AREIA V21,P,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21060094,JAQUETA F CROPPED,AREIA V21,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21060094,JAQUETA F CROPPED,AREIA V21,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21060098,JAQUETA M REFLETIVO,PRETO,P,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21060098,JAQUETA M REFLETIVO,PRETO,M,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21060098,JAQUETA M REFLETIVO,PRETO,G,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21060098,JAQUETA M REFLETIVO,PRETO,GG,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21070494,LEG F RECORTES,AZUL NOTURNO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070494,LEG F RECORTES,AZUL NOTURNO,M,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070494,LEG F RECORTES,AZUL NOTURNO,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070511,LEG F FLARE COS DUPLO,PRETO,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070511,LEG F FLARE COS DUPLO,PRETO,M,1,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070520,LEG F 34 RECORTES,PRETO,P,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070520,LEG F 34 RECORTES,PRETO,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070549,LEG F JACQUARD,PRETO,P,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070549,LEG F JACQUARD,PRETO,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070549,LEG F JACQUARD,AZUL NOTURNO,P,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070549,LEG F JACQUARD,AZUL NOTURNO,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070572,LEG F SKIN DEGRADE,MESCLA ESCURO,P,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070572,LEG F SKIN DEGRADE,MESCLA ESCURO,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070572,LEG F SKIN DEGRADE,MESCLA ESCURO,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070612,LEG F DUPLA FACE,DUPLA FACE,P,5,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21070612,LEG F DUPLA FACE,DUPLA FACE,M,6,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21070612,LEG F DUPLA FACE,DUPLA FACE,G,4,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21070619,LEG F LOGO,PRETO,P,5,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070619,LEG F LOGO,PRETO,M,6,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070619,LEG F LOGO,PRETO,G,5,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070622,LEG F ZIG,ZIG V21,P,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070622,LEG F ZIG,ZIG V21,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070622,LEG F ZIG,ZIG V21,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070625,LEG F CANOA,AZUL NOTURNO,P,6,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070625,LEG F CANOA,AZUL NOTURNO,M,6,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070625,LEG F CANOA,AZUL NOTURNO,G,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070627,LEG F CONFORT,PRETO,P,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070627,LEG F CONFORT,PRETO,M,3,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21070627,LEG F CONFORT,PRETO,G,2,V21,AUTORIDADE
801511,SHOPS CIDADE JARDIM,V21080090,BERM SLIM M RUN,PRETO,P,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21080090,BERM SLIM M RUN,PRETO,M,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21080090,BERM SLIM M RUN,PRETO,G,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21080125,BERM F DUPLA FACE,DUPLA FACE,P,5,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21080125,BERM F DUPLA FACE,DUPLA FACE,M,6,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21080125,BERM F DUPLA FACE,DUPLA FACE,G,5,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21080134,BERM SLIM F BIKE,PRETO,P,3,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21080134,BERM SLIM F BIKE,PRETO,M,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21080134,BERM SLIM F BIKE,PRETO,G,2,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21080135,BERM SLIM M BIKE,PRETO,P,1,V21,PREFERENCIAL
801511,SHOPS CIDADE JARDIM,V21080135,BERM SLIM M BIKE,PRETO,M,3,V21,PREFERENCIAL
